,Name,Email,Address,reaction,Datetime,Sentiment,Score,Content,Category,Device,Duration,state
11665,Robert Carrillo,RC@gmail.com,"188 Jerome Island Suite 567
Hansenton, WV 20127",intrigued,2021-02-17 7:22,positive,45,photo,technology,Apple,34,WV
11666,Michelle Limerick,ML@gmail.com,"3817 Brittany Knoll Suite 377
Danieltown, NY 07981",interested,2021-04-11 7:17,positive,30,photo,technology,Google,95,NY
11667,Michelle Ebert,ME@gmail.com,"96645 Terri Pass Suite 555
South Joshua, CT 73965",cherish,2021-01-08 18:35,positive,70,photo,technology,Samsung,62,CT
11668,Mary Carlin,MC@gmail.com,"858 Wilson Throughway
Lake Craigburgh, CA 21543",intrigued,2020-12-11 0:01,positive,45,photo,technology,Google,19,CA
11669,Deborah Nealy,DN@gmail.com,"987 Villanueva Common
South Patrickburgh, NE 86817",worried,2021-04-11 0:39,negative,12,photo,technology,Google,9,NE
11670,Anna Despain,AD@gmail.com,"93322 Marc Meadows
West Christina, OK 19087",adore,2021-06-11 8:13,positive,72,photo,technology,Samsung,84,OK
11671,Mario Phelps,MP@gmail.com,"3155 Kristy Forest Apt. 783
East Aliciaside, NJ 76888",cherish,2020-10-02 10:09,positive,70,GIF,travel,Microsoft,95,NJ
11672,Eva Brown,EB@gmail.com,"PSC 8330, Box 1422
APO AP 16415",adore,2021-01-28 15:53,positive,72,GIF,travel,Samsung,8,AP
11673,Jimmy Anderson,JA@gmail.com,"541 Rose Roads
Bradshawfurt, WI 34666",disgust,2020-07-07 23:54,negative,0,GIF,travel,Huawei,81,WI
11674,Marguerite Mccoy,MM@gmail.com,"60083 Bishop Garden
Robertstad, CA 11888",super love,2020-10-26 14:10,positive,75,GIF,travel,Google,88,CA
11675,Alan Moskowitz,AM@gmail.com,"890 Mikayla Ferry
Maryport, KY 28636",cherish,2020-12-06 20:01,positive,70,GIF,travel,Microsoft,14,KY
11676,Ruth Nemoede,RN@gmail.com,"PSC 9038, Box 4090
APO AP 52456",love,2021-05-22 2:15,positive,65,GIF,travel,Huawei,98,AP
11677,Donald Smart,DS@gmail.com,"09458 Brittany Mall
Levinemouth, MD 50169",heart,2020-11-26 15:38,positive,60,GIF,travel,Huawei,13,MD
11678,Martha Heaps,MH@gmail.com,"PSC 8622, Box 3896
APO AP 71913",disgust,2021-02-09 3:48,negative,0,GIF,travel,Apple,90,AP
11679,Raymond Whitley,RW@gmail.com,"01459 Ross Parkways Apt. 126
Haynesshire, MT 71948",hate,2020-07-07 19:56,negative,5,GIF,travel,HTC,21,MT
11680,Anne Davies,AD@gmail.com,"927 Sanders Port
Owensville, AL 42282",love,2020-12-13 1:49,positive,65,GIF,travel,Apple,87,AL
11681,Jeremy Rooney,JR@gmail.com,"USNV Cole
FPO AA 11574",dislike,2021-05-03 1:00,negative,10,GIF,travel,Microsoft,92,FP
11682,Darrell Becker,DB@gmail.com,"3536 Christopher Hollow Suite 100
Allenport, PA 83406",scared,2021-05-02 15:36,negative,15,GIF,travel,Apple,73,PA
11683,Cordelia Reny,CR@gmail.com,"00200 Anna Land
North Hollyfurt, IL 03755",worried,2020-12-14 6:01,negative,12,GIF,travel,Huawei,5,IL
11684,Madeline Schleich,MS@gmail.com,"5566 William Locks Apt. 237
Lake Monica, WV 22909",indifferent,2020-11-10 2:57,neutral,20,GIF,travel,Motorola,59,WV
11685,Terry Huang,TH@gmail.com,"3475 Monique Station
East Jacobborough, VA 02578",disgust,2020-07-15 2:00,negative,0,GIF,travel,Microsoft,32,VA
11686,Manuel Powell,MP@gmail.com,"61438 Ashley Rapid
Lake Davidburgh, WI 64695",worried,2020-12-30 5:05,negative,12,GIF,travel,Unknown,75,WI
11687,Jerry Ashe,JA@gmail.com,"8363 Mary Route
Michaelport, UT 03644",like,2021-05-19 9:52,positive,50,GIF,travel,Huawei,33,UT
11688,Lisa Kemp,LK@gmail.com,"974 Oliver Mountain
North Richardport, UT 44941",interested,2020-09-28 14:02,positive,30,GIF,travel,Microsoft,26,UT
11689,Kim Ruiz,KR@gmail.com,"663 Sharp Fall
East Benjaminview, VA 13189",interested,2020-10-08 10:39,positive,30,GIF,travel,Microsoft,57,VA
11690,Sharon Bishop,SBhcjcholecn,"619 Wheeler Lake
Coreyview, ND 23104",indifferent,2020-07-30 1:48,neutral,20,GIF,travel,HTC,97,ND
11691,Joseph Mills,JM@gmail.com,"313 Mark Manor Apt. 843
Luisborough, PA 96060",super love,2020-09-12 11:31,positive,75,GIF,travel,Samsung,79,PA
11692,Lois Wallen,LW@gmail.com,"4939 Lozano Forest Apt. 330
South Jessica, CA 74017",worried,2020-10-28 22:11,negative,12,GIF,travel,Motorola,49,CA
11693,Lydia Page,LP@gmail.com,"274 Deleon Estates
Lake Jennifer, TX 07214",scared,2021-06-10 18:26,negative,15,GIF,travel,Huawei,59,TX
11694,Vito Hodges,VH@gmail.com,"679 Sabrina Causeway Suite 012
South Kelly, TX 40487",dislike,2020-12-21 22:24,negative,10,GIF,travel,Huawei,46,TX
11695,James Moore,JM@gmail.com,"023 Joshua Mountains Apt. 952
Port Stephanie, NY 87638",dislike,2020-11-05 7:12,negative,10,GIF,travel,Samsung,7,NY
11696,Anna Despain,AD@gmail.com,"93322 Marc Meadows
West Christina, OK 19087",heart,2021-01-28 16:45,positive,60,GIF,travel,Samsung,84,OK
11697,Evelina Pena,EP@gmail.com,"83885 Ferguson Overpass
New Ericville, CT 88461",super love,2021-02-13 6:32,positive,75,GIF,travel,Samsung,27,CT
11698,Cordelia King,CK@gmail.com,"9025 Karen Springs
Esparzaton, CA 98219",cherish,2020-12-23 3:27,positive,70,GIF,travel,Apple,99,CA
11699,Kim Thomas,KT@gmail.com,"23112 Lawson Landing Suite 505
Randallview, CO 46124",want,2021-01-10 1:52,positive,70,audio,education,Apple,57,CO
11700,Helen Tuttle,HT@gmail.com,"533 Joseph Isle Suite 449
Wardland, TX 97192",adore,2021-02-28 14:52,positive,72,audio,education,Motorola,26,TX
11701,Kenneth Meyn,KM@gmail.com,"2926 Louis Summit Suite 605
Justinton, NM 68686",want,2021-06-13 19:06,positive,70,audio,education,Motorola,87,NM
11702,Steven Jones,SJ@gmail.com,"913 Adam Plains Suite 065
South Charles, PA 69250",super love,2020-08-15 7:03,positive,75,audio,education,Microsoft,41,PA
11703,Lisa Kemp,LK@gmail.com,"974 Oliver Mountain
North Richardport, UT 44941",super love,2020-12-15 13:17,positive,75,audio,education,Microsoft,26,UT
11704,Judy Cobbley,JC@gmail.com,"19989 Gina Burgs Suite 207
Johnsonmouth, NV 87900",love,2021-05-29 13:17,positive,65,audio,education,Samsung,44,NV
11705,Ruth Palmer,RPbrxoephmar,"854 Andrew Tunnel Apt. 147
North Steven, HI 03808",interested,2020-09-02 23:35,positive,30,audio,education,HTC,54,HI
11706,Anthony Keil,AK@gmail.com,"6520 Mary Bridge Suite 490
North Juliashire, UT 32383",intrigued,2020-08-17 23:09,positive,45,audio,education,HTC,31,UT
11707,Julia Rivera,JR@gmail.com,"371 Crawford Cliffs
Welchmouth, LA 19265",cherish,2020-07-30 20:06,positive,70,audio,education,HTC,78,LA
11708,Diane Martinez,DM@gmail.com,"939 Lucas Junctions
Millsberg, SC 79696",intrigued,2020-11-21 7:09,positive,45,audio,education,HTC,96,SC
11709,Timothy Call,TC@gmail.com,"26351 Johnson Knoll
Port Douglas, PA 11673",love,2021-02-28 11:07,positive,65,audio,education,Microsoft,35,PA
11710,Darlene Kovacs,DK@gmail.com,"783 Rios Stream
Bryantville, DE 43460",worried,2021-03-05 12:01,negative,12,audio,education,Motorola,45,DE
11711,Rhonda Davis,RD@gmail.com,"782 Jack Lodge Apt. 060
Browntown, HI 75958",disgust,2021-06-14 13:40,negative,0,audio,education,Samsung,52,HI
11712,Carlos Rushing,CR@gmail.com,"5465 Stefanie Prairie Apt. 420
Lake Judy, CA 54311",interested,2020-07-07 1:03,positive,30,audio,education,HTC,45,CA
11713,Jorge Oglesby,JO@gmail.com,"65767 John Stravenue
North Thomasbury, WA 51467",scared,2021-04-25 10:28,negative,15,audio,education,Samsung,89,WA
11714,Kenneth Elder,KE@gmail.com,"61520 Washington Hollow
Lawrencehaven, ND 11805",dislike,2021-01-31 4:23,negative,10,audio,education,Motorola,69,ND
11715,Mark Turpin,MT@gmail.com,"USNV Lee
FPO AP 28828",indifferent,2021-05-31 5:39,neutral,20,audio,education,Motorola,47,FP
11716,Edward Kettler,EK@gmail.com,"088 Smith Via Suite 090
Danielmouth, SC 45333",want,2020-10-25 22:15,positive,70,audio,education,HTC,83,SC
11717,Ruth Palmer,RPbrxoephmar,"854 Andrew Tunnel Apt. 147
North Steven, HI 03808",peeking,2020-11-23 1:10,neutral,35,audio,education,HTC,54,HI
11718,Laverne Jones,LJ@gmail.com,"40259 Mark Mountains Suite 714
Lake Michaelchester, MI 25605",want,2020-10-17 5:35,positive,70,audio,education,Google,73,MI
11719,Elaine Brown,EB@gmail.com,"87776 Rachel Plains Suite 992
Port Williamville, OH 33676",worried,2020-07-28 8:00,negative,12,audio,education,Unknown,73,OH
11720,Megan Keck,MK@gmail.com,"3625 Rebecca Crescent
West Benjamin, CA 88681",love,2020-12-31 0:59,positive,65,audio,education,Apple,57,CA
11721,Wanda Perry,WP@gmail.com,"9539 Sierra Spur
Schwartzfurt, VA 40451",love,2020-10-05 13:28,positive,65,audio,education,HTC,47,VA
11722,Robert Clarke,RC@gmail.com,"90239 Mckay Crossroad
Roberthaven, SC 74994",hate,2020-12-02 7:09,negative,5,audio,education,Apple,0,SC
11723,Rhonda Davis,RD@gmail.com,"782 Jack Lodge Apt. 060
Browntown, HI 75958",peeking,2021-02-19 7:15,neutral,35,audio,education,Samsung,52,HI
11724,Dirk Fletcher,DF@gmail.com,"68303 Carrillo Walk
Donnaland, IN 25450",scared,2021-01-23 12:11,negative,15,audio,education,Microsoft,11,IN
11725,Michelle Phillips,MP@gmail.com,"619 Rachael Station Suite 901
Seanhaven, NJ 34840",scared,2021-02-21 5:18,negative,15,audio,education,Huawei,88,NJ
11726,Paula Gookin,PG@gmail.com,"Unit 9861 Box 7865
DPO AE 78157",super love,2021-03-12 18:26,positive,75,audio,education,Motorola,90,DP
11727,Jaymie Hastings,JH@gmail.com,"PSC 8837, Box 6590
APO AE 71776",like,2021-03-19 8:00,positive,50,audio,education,Huawei,23,AP
11728,Mary Cox,MC@gmail.com,"0535 Tucker Freeway
Danielview, OR 46067",peeking,2020-11-28 11:10,neutral,35,audio,education,Huawei,91,OR
11729,Richard Uhlig,RU@gmail.com,"36285 Matthew Lake
Veronicaton, ND 33947",like,2021-02-26 3:22,positive,50,audio,education,Apple,57,ND
11730,Elisabeth Stewart,ES@gmail.com,"1480 Wong Bridge Suite 863
West Hunterburgh, MS 92171",love,2021-06-14 13:10,positive,65,audio,education,HTC,0,MS
11731,Oscar Murphy,OM@gmail.com,"60738 Matthew Square
Lake Christine, HI 24434",intrigued,2020-12-24 21:03,positive,45,audio,education,Motorola,0,HI
11732,Michele Calloway,MC@gmail.com,"931 Martinez Walk Apt. 141
Lake Cherylborough, WV 85477",love,2021-03-04 11:36,positive,65,audio,education,Apple,90,WV
11733,Janet Bolen,JB@gmail.com,"5939 Crawford Islands Apt. 775
Reedmouth, GA 72339",hate,2020-09-02 13:23,negative,5,audio,education,Google,39,GA
11734,Rhoda Thomas,RT@gmail.com,"Unit 7564 Box 1230
DPO AP 95924",hate,2020-08-28 10:07,negative,5,audio,education,Samsung,57,DP
11735,Mary Gingues,MG@gmail.com,"03671 Luis Heights
Mccannborough, MO 45292",adore,2020-07-23 13:25,positive,72,audio,education,Microsoft,21,MO
11736,Judy Bailey,JB@gmail.com,"066 Shane Trail Apt. 030
Port John, NE 90720",scared,2021-04-06 0:58,negative,15,audio,education,Microsoft,8,NE
11737,Edna Horner,EH@gmail.com,"521 Wagner Cliff
Dianefurt, WY 33795",hate,2021-01-04 20:14,negative,5,audio,education,Apple,4,WY
11738,Racheal Hart,RH@gmail.com,"30254 Gregory Canyon Suite 734
West Sarah, MT 91811",cherish,2020-07-29 14:02,positive,70,GIF,studying,Microsoft,96,MT
11739,Willie Green,WG@gmail.com,"18871 Doyle Square Apt. 062
Wrightport, SC 56127",disgust,2020-08-01 20:51,negative,0,GIF,studying,Samsung,58,SC
11740,David Watkins,DW@gmail.com,"118 Rodney Pine Suite 445
Port Jeffrey, MS 16199",want,2020-07-24 1:39,positive,70,GIF,studying,Apple,67,MS
11741,Rose Cook,RC@gmail.com,"65135 Paul Cliff
West Wendy, KY 36605",worried,2021-05-18 8:10,negative,12,GIF,studying,Motorola,5,KY
11742,William Schoen,WS@gmail.com,"138 Bennett Viaduct
North Barrymouth, NH 82285",super love,2020-08-14 21:22,positive,75,GIF,studying,Samsung,73,NH
11743,Crystal Dukes,CD@gmail.com,"796 Burgess Vista Suite 995
Lake Rachel, MT 18164",heart,2020-09-07 3:54,positive,60,GIF,studying,Huawei,23,MT
11744,Wallace Nyberg,WN@gmail.com,"325 Jennifer Brook
Alyssamouth, TN 32854",interested,2020-11-20 13:55,positive,30,GIF,studying,Samsung,48,TN
11745,Vivian Toney,VTrgqcnsrvpx,"72478 Blackwell Springs Apt. 850
West Lindsayville, IN 42605",super love,2020-10-12 18:45,positive,75,GIF,studying,Apple,56,IN
11746,Douglas Colon,DC@gmail.com,"982 Jones Stream Apt. 637
Aliceton, OR 78687",interested,2021-04-06 20:01,positive,30,GIF,studying,Motorola,26,OR
11747,Richard Bain,RB@gmail.com,"867 Lisa Causeway Apt. 015
West Brentmouth, AL 99540",peeking,2020-11-03 7:04,neutral,35,GIF,studying,HTC,25,AL
11748,Thomas Shoemaker,TS@gmail.com,"78377 Michael Street
Lake Andrew, CA 48937",heart,2021-01-22 8:27,positive,60,GIF,studying,Samsung,94,CA
11749,Benjamin Leon,BL@gmail.com,"610 Austin Avenue
Pricefurt, WV 16492",adore,2021-05-24 0:52,positive,72,GIF,studying,Microsoft,5,WV
11750,Willie Poole,WP@gmail.com,"USCGC Simpson
FPO AP 24488",intrigued,2021-01-03 13:18,positive,45,GIF,studying,Motorola,46,FP
11751,Bruce Porter,BP@gmail.com,"20641 Turner Causeway
Robertville, MT 44649",interested,2021-05-25 13:04,positive,30,GIF,studying,Samsung,24,MT
11752,Dale Ordman,DO@gmail.com,"242 Robinson Fields Suite 501
Goodstad, OH 93845",cherish,2021-01-05 9:33,positive,70,GIF,studying,HTC,72,OH
11753,William Schoen,WS@gmail.com,"138 Bennett Viaduct
North Barrymouth, NH 82285",like,2021-04-15 7:50,positive,50,GIF,studying,Samsung,73,NH
11754,Norma Bethel,NB@gmail.com,"5790 Brown Cove
Marcuston, HI 91639",interested,2020-12-14 9:59,positive,30,GIF,studying,Apple,14,HI
11755,Mozelle Alligood,MA@gmail.com,"230 House Road Apt. 693
Parsonsfort, AK 22074",want,2021-01-03 12:00,positive,70,GIF,studying,Motorola,60,AK
11756,Margaret Williams,MW@gmail.com,"6021 Christopher Crest Apt. 837
Cartershire, DE 15440",peeking,2021-03-13 21:25,neutral,35,GIF,studying,HTC,60,DE
11757,John Emery,JE@gmail.com,"6209 Ashley Ridge Apt. 844
West Guy, SD 42327",scared,2021-06-09 6:13,negative,15,GIF,studying,Apple,52,SD
11758,Margaret Williams,MW@gmail.com,"6021 Christopher Crest Apt. 837
Cartershire, DE 15440",love,2020-11-30 14:15,positive,65,GIF,studying,HTC,60,DE
11759,Benjamin Baker,BB@gmail.com,"12492 Harris Underpass Apt. 319
Larryfurt, OH 30726",adore,2020-06-21 18:52,positive,72,GIF,studying,Huawei,73,OH
11760,Anthony Doty,AD@gmail.com,"4966 Eric Brooks Suite 394
New Malik, MO 03506",disgust,2021-02-08 9:54,negative,0,GIF,studying,HTC,17,MO
11761,Maxine Wilson,MW@gmail.com,"00530 Harvey Trace Suite 135
Youngborough, NM 49274",indifferent,2020-10-02 4:15,neutral,20,GIF,studying,Huawei,9,NM
11762,Sharon Lindsey,SL@gmail.com,"89108 Shannon Terrace
West Robert, DE 18285",heart,2021-03-15 8:09,positive,60,GIF,studying,Samsung,20,DE
11763,Ruth Ortega,RO@gmail.com,"1992 Christopher Forks Apt. 487
Beckyborough, ME 48970",hate,2020-07-27 13:52,negative,5,GIF,studying,HTC,86,ME
11764,Steven Galeana,SG@gmail.com,"4138 Schmitt Plain
Christineville, MN 73537",want,2021-02-25 15:01,positive,70,GIF,studying,HTC,24,MN
11765,Michael Kenoyer,MK@gmail.com,"08535 Johnson Springs
New Kevinstad, IN 80720",love,2020-08-16 7:57,positive,65,GIF,studying,HTC,15,IN
11766,Kathryn Lowery,KL@gmail.com,"3156 Robinson Station
South Matthew, NE 96918",interested,2020-10-28 18:03,positive,30,GIF,studying,Microsoft,51,NE
11767,Mary Cox,MC@gmail.com,"0535 Tucker Freeway
Danielview, OR 46067",worried,2020-12-12 8:06,negative,12,video,studying,Huawei,91,OR
11768,Eli Anderson,EA@gmail.com,"5880 Julie Road
West Holly, AZ 85825",interested,2020-12-02 12:08,positive,30,video,studying,Samsung,24,AZ
11769,Wallace Nyberg,WN@gmail.com,"325 Jennifer Brook
Alyssamouth, TN 32854",disgust,2021-02-13 0:55,negative,0,video,studying,Samsung,48,TN
11770,Lance Spencer,LSdtqsemuido,"7406 Ray Ports
East Adamview, CA 79808",heart,2021-05-27 15:28,positive,60,video,studying,Google,63,CA
11771,Fae Bush,FB@gmail.com,"87079 Cross Extension Suite 431
New Davidtown, ID 06080",want,2020-07-23 3:03,positive,70,video,studying,HTC,68,ID
11772,Natasha Hazelwood,NH@gmail.com,"50989 Maria Port
East Marissa, ME 50294",love,2021-02-19 6:35,positive,65,video,studying,Motorola,20,ME
11773,Mary Judge,MJ@gmail.com,"788 Daniel Land Suite 400
Cameronmouth, NH 99911",hate,2021-02-09 20:27,negative,5,video,studying,Google,66,NH
11774,Randal Davis,RD@gmail.com,"45056 Tammy Springs
West Nicole, VT 62857",indifferent,2020-08-18 0:18,neutral,20,video,studying,HTC,98,VT
11775,Joyce Sanders,JS@gmail.com,"308 Joanna Fort
South Nicholasfort, AZ 95072",scared,2020-11-21 3:38,negative,15,video,studying,Samsung,2,AZ
11776,Sally Phillips,SP@gmail.com,"579 Crawford Landing
South Wandafort, UT 97692",like,2021-05-11 11:31,positive,50,video,studying,Google,18,UT
11777,Thomas Shoemaker,TS@gmail.com,"78377 Michael Street
Lake Andrew, CA 48937",adore,2021-02-03 16:27,positive,72,video,studying,Samsung,94,CA
11778,John Rancourt,JR@gmail.com,"140 Smith Forges
South Heatherbury, NC 69055",super love,2020-08-11 22:43,positive,75,video,studying,Google,96,NC
11779,Wanda Gross,WG@gmail.com,"09740 Jackson Park Apt. 253
Wilsonburgh, CA 24477",dislike,2020-12-09 4:02,negative,10,video,studying,Google,86,CA
11780,Larry Richards,LR@gmail.com,"57211 Powell Ridges Suite 385
Ronaldmouth, OK 64964",heart,2021-05-06 4:39,positive,60,video,studying,Apple,56,OK
11781,Jess Avila,JA@gmail.com,"703 Brandy Road
Fisherborough, ND 30873",indifferent,2021-02-08 13:08,neutral,20,video,studying,Google,19,ND
11782,Kim Thomas,KT@gmail.com,"23112 Lawson Landing Suite 505
Randallview, CO 46124",disgust,2020-12-05 1:10,negative,0,video,studying,Apple,57,CO
11783,Sandra Gutierrez,SG@gmail.com,"6624 Russell Shoals
New Michele, WY 56469",dislike,2021-01-15 7:01,negative,10,video,studying,Google,45,WY
11784,Richard Smith,RS@gmail.com,"00358 Heather Gardens
Lake Heidiview, OH 42464",super love,2020-07-22 21:47,positive,75,video,studying,Motorola,88,OH
11785,Charles Browder,CB@gmail.com,"43714 Shane Row Suite 973
Kanebury, RI 31041",heart,2021-04-26 17:41,positive,60,video,studying,Google,24,RI
11786,Willis Brockman,WB@gmail.com,"5619 Floyd Stream Suite 948
Pruittmouth, WA 61597",super love,2020-11-19 14:17,positive,75,video,studying,Apple,7,WA
11787,Elida Jordon,EJ@gmail.com,"182 Robert Common Apt. 673
Delgadoborough, CT 74711",love,2021-06-11 14:06,positive,65,video,studying,Microsoft,0,CT
11788,George Hope,GH@gmail.com,"4304 Thompson Unions Apt. 404
Port Benjaminhaven, OH 80501",cherish,2020-09-18 8:47,positive,70,video,studying,Samsung,81,OH
11789,Hazel Eisenhauer,HE@gmail.com,"76915 Ayers Wells Suite 136
Thomasville, TX 41747",worried,2021-04-21 6:15,negative,12,video,studying,Google,32,TX
11790,Gilbert Faire,GF@gmail.com,"8905 Taylor Squares
Mahoneyview, OK 75053",heart,2020-07-21 6:22,positive,60,video,studying,HTC,15,OK
11791,Robert Carrillo,RC@gmail.com,"188 Jerome Island Suite 567
Hansenton, WV 20127",peeking,2020-11-07 7:31,neutral,35,video,studying,Apple,34,WV
11792,Cordelia Reny,CR@gmail.com,"00200 Anna Land
North Hollyfurt, IL 03755",indifferent,2020-10-23 3:29,neutral,20,video,studying,Huawei,5,IL
11793,Jerry Keeton,JK@gmail.com,"727 Sarah Trail
Christineburgh, NM 22196",peeking,2020-07-23 12:16,neutral,35,video,studying,Motorola,30,NM
11794,Raymond Schmidt,RS@gmail.com,"Unit 0551 Box 4181
DPO AA 15539",worried,2021-01-05 5:55,negative,12,video,studying,Huawei,77,DP
11795,William Haynes,WH@gmail.com,"46924 Scott Trafficway
Dalemouth, SD 70346",like,2020-12-13 5:34,positive,50,video,studying,Huawei,78,SD
11796,Suzanne Luce,SL@gmail.com,"144 Alexander Inlet
Kimberlyburgh, NV 40450",super love,2020-11-07 10:20,positive,75,video,studying,Huawei,9,NV
11797,William Taylor,WT@gmail.com,"9842 Elizabeth Curve
Richton, ND 81103",dislike,2021-01-22 5:03,negative,10,video,studying,Apple,80,ND
11798,Alice Oh,AO@gmail.com,"778 Cook Trail
Carrollville, TX 05440",heart,2021-01-12 20:05,positive,60,video,studying,Microsoft,32,TX
11799,Ida Cantu,IC@gmail.com,"67413 Lawrence Valleys
South Victortown, PA 70424",like,2021-05-07 13:08,positive,50,video,studying,Huawei,91,PA
11800,Mario Phelps,MP@gmail.com,"3155 Kristy Forest Apt. 783
East Aliciaside, NJ 76888",worried,2021-03-16 6:02,negative,12,video,studying,Microsoft,95,NJ
11801,Gertrude Heaps,GH@gmail.com,"2287 Bishop Throughway
South Caitlin, TN 32386",indifferent,2020-11-06 1:07,neutral,20,video,studying,Apple,78,TN
11802,Andrea Fay,AF@gmail.com,"4006 Joyce Field
South Blake, WV 44974",heart,2021-04-24 6:42,positive,60,photo,travel,Huawei,58,WV
11803,John Emery,JE@gmail.com,"6209 Ashley Ridge Apt. 844
West Guy, SD 42327",super love,2021-06-04 22:00,positive,75,photo,travel,Apple,52,SD
11804,Robert Bijou,RB@gmail.com,"8534 Haynes Union
South Jason, TX 26599",cherish,2020-07-29 23:40,positive,70,photo,travel,Unknown,4,TX
11805,Raymond Wander,RW@gmail.com,"24312 Martin Views
Marytown, AZ 15304",super love,2020-07-05 4:21,positive,75,GIF,travel,Microsoft,10,AZ
11806,Ernest Pangallo,EP@gmail.com,"537 Jessica Crescent
East Christinafort, OR 26165",indifferent,2020-08-10 10:05,neutral,20,GIF,travel,Motorola,70,OR
